#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520616236171211799,0.8600103975,-0.4802685692,1.3800115767,0.9996159054,-0.0031304635,-0.0231735977,0.0148736779
1520616236179544799,0.8632757847,-0.4805987195,1.3788817193,0.9996279301,-0.0030703415,-0.0226626051,0.0148654209
1520616236187878799,0.8666520851,-0.4812172172,1.3778387384,0.9996276270,-0.0032385571,-0.0222258072,0.0154962123
1520616236196211799,0.8700616123,-0.4816665699,1.3767466388,0.9996426685,-0.0027831423,-0.0212574949,0.0159658511
1520616236204545799,0.8734839005,-0.4821899548,1.3756143550,0.9996576464,-0.0020020386,-0.0210435284,0.0154192016
1520616236212878799,0.8768713801,-0.4826100898,1.3744730887,0.9996515573,-0.0026516307,-0.0199860923,0.0170378698
1520616236221211799,0.8803528102,-0.4830946844,1.3733331848,0.9996525532,-0.0026515023,-0.0195871748,0.0174380360
1520616236229545799,0.8837550753,-0.4834652403,1.3720551724,0.9996601367,-0.0018921175,-0.0188287569,0.0179306669
1520616236237878799,0.8873494378,-0.4839658708,1.3709140296,0.9996591168,-0.0016559994,-0.0183177617,0.0185301758
1520616236246211799,0.8908779495,-0.4843732809,1.3697275758,0.9996593819,-0.0012179837,-0.0177173589,0.0191241194
1520616236254544799,0.8943777428,-0.4847344278,1.3685009105,0.9996637235,-0.0005561154,-0.0170582537,0.0195229749
1520616236262878799,0.8980701084,-0.4852452720,1.3673845908,0.9996605596,-0.0002499219,-0.0162767155,0.0203413786
1520616236271211799,0.9015807267,-0.4855375729,1.3660757570,0.9996628520,0.0005552580,-0.0153659477,0.0209227555
1520616236279545799,0.9053562477,-0.4860230791,1.3650758140,0.9996549365,0.0009661199,-0.0148333801,0.0216574550
1520616236287878799,0.9090621897,-0.4864014095,1.3638832074,0.9996436002,0.0020688291,-0.0141926699,0.0225157857
1520616236296211799,0.9126958716,-0.4867136460,1.3627626770,0.9996445967,0.0028622533,-0.0133037820,0.0229237271
1520616236304544799,0.9163255007,-0.4868117175,1.3612669044,0.9996267442,0.0050420735,-0.0118663501,0.0240860836
1520616236312878799,0.9201757170,-0.4873314887,1.3605239244,0.9996233672,0.0050543298,-0.0117849845,0.0242629666
1520616236321211799,0.9240797407,-0.4877121418,1.3594886163,0.9995943509,0.0058290013,-0.0110697354,0.0255854918
1520616236329545799,0.9278692558,-0.4880447603,1.3584185227,0.9995751382,0.0069194275,-0.0104663210,0.0263081896
1520616236337878799,0.9317491417,-0.4883636311,1.3573691017,0.9995391989,0.0080825990,-0.0098414293,0.0275537236
1520616236346211799,0.9355594181,-0.4885049165,1.3562765989,0.9995170902,0.0098555321,-0.0096235502,0.0278539425
1520616236354545799,0.9396258588,-0.4889435540,1.3554797724,0.9994660266,0.0102568456,-0.0091347022,0.0296482056
1520616236362878799,0.9435419159,-0.4891807830,1.3544604910,0.9994230823,0.0117625874,-0.0088743514,0.0306004893
1520616236371211799,0.9473763115,-0.4893546791,1.3534772016,0.9993775069,0.0132630706,-0.0084405776,0.0315823725
1520616236379544799,0.9514967438,-0.4896587172,1.3526786516,0.9993129624,0.0144715031,-0.0083903244,0.0330723635
1520616236387878799,0.9549909004,-0.4894138696,1.3513516579,0.9991547128,0.0175160234,-0.0053562425,0.0368016241
1520616236396211799,0.9590976413,-0.4897393609,1.3507466457,0.9990949986,0.0177945266,-0.0057291239,0.0382062275
1520616236404545799,0.9630208622,-0.4900866296,1.3500604250,0.9991100413,0.0191576007,-0.0056443986,0.0371517480
1520616236412878799,0.9667746342,-0.4900372112,1.3492362505,0.9989387352,0.0210037213,-0.0041993249,0.0407751482
1520616236421211799,0.9708722480,-0.4903427922,1.3487110193,0.9988720379,0.0225692843,-0.0042513275,0.0415596633
1520616236429544799,0.9756245097,-0.4907724631,1.3482684469,0.9987432454,0.0217782288,-0.0056718862,0.0447824542
1520616236437878799,0.9794717507,-0.4907983044,1.3476207822,0.9986689518,0.0235400408,-0.0058415483,0.0455199676
1520616236446211799,0.9835406236,-0.4909655868,1.3472463514,0.9985901287,0.0245779298,-0.0059192191,0.0466759366
1520616236454545799,0.9879094100,-0.4912803502,1.3469331182,0.9984834857,0.0262465702,-0.0062471418,0.0479877017
1520616236462878799,0.9915913202,-0.4912217212,1.3464799646,0.9983408699,0.0276584832,-0.0045820353,0.0502943407
1520616236471211799,0.9961627695,-0.4918978239,1.3465039062,0.9983546627,0.0284505386,-0.0069897360,0.0492917630
1520616236479545799,0.9995530655,-0.4914248431,1.3459712253,0.9981163098,0.0299786756,-0.0050460282,0.0532883551
1520616236487878799,1.0042484923,-0.4920503211,1.3463206178,0.9981361747,0.0292055106,-0.0073169332,0.0530817999
1520616236496211799,1.0077833938,-0.4918808614,1.3461214386,0.9979287292,0.0301842490,-0.0066753324,0.0564145593
1520616236504544799,1.0121823229,-0.4921110699,1.3462524239,0.9978327162,0.0307191875,-0.0074610225,0.0577107879
1520616236512878799,1.0159929125,-0.4920777746,1.3462154118,0.9976814957,0.0317775182,-0.0072048581,0.0597487452
1520616236521211799,1.0201551384,-0.4923916921,1.3466845607,0.9975709839,0.0311715742,-0.0086066703,0.0616959500
1520616236529545799,1.0238439733,-0.4923234092,1.3467816192,0.9974442912,0.0325161962,-0.0094918279,0.0629085694
1520616236537878799,1.0277731428,-0.4919528481,1.3467166993,0.9972184974,0.0352621729,-0.0097218691,0.0649409946
1520616236546211799,1.0318588116,-0.4925715438,1.3476765980,0.9971949997,0.0340491691,-0.0106484974,0.0657981463
1520616236554544799,1.0355352810,-0.4924225102,1.3480639945,0.9969158531,0.0344679149,-0.0099850647,0.0697928588
1520616236562878799,1.0393244726,-0.4925517076,1.3487806778,0.9968341198,0.0341320038,-0.0111413091,0.0709409271
1520616236571211799,1.0430458431,-0.4924852143,1.3492960856,0.9966388365,0.0348288087,-0.0116305032,0.0732305607
1520616236579545799,1.0469158852,-0.4928341141,1.3504150385,0.9965601412,0.0332993895,-0.0128172327,0.0747980895
1520616236587878799,1.0507096059,-0.4931499564,1.3513304787,0.9964810892,0.0344507968,-0.0144019254,0.0750410954
1520616236596211799,1.0540983114,-0.4929600798,1.3521463325,0.9962607315,0.0333247453,-0.0136924544,0.0785272754
1520616236604545799,1.0573963038,-0.4927625333,1.3527613416,0.9960438578,0.0350474006,-0.0130445151,0.0806111268
1520616236612878799,1.0609994524,-0.4931297336,1.3540498202,0.9959592665,0.0338078636,-0.0144833623,0.0819292382
1520616236621211799,1.0640553883,-0.4926212127,1.3546798019,0.9957872228,0.0357467505,-0.0143564583,0.0832097876
1520616236629544799,1.0677235394,-0.4930505793,1.3561742228,0.9956750354,0.0342011462,-0.0160253125,0.0848804736
1520616236637878799,1.0706299630,-0.4928898429,1.3570686209,0.9955044640,0.0358985437,-0.0156675958,0.0862362054
1520616236646211799,1.0739166019,-0.4933072936,1.3586881132,0.9954026893,0.0335202967,-0.0163139851,0.0882254482
1520616236654545799,1.0767154815,-0.4930914007,1.3596174402,0.9952286811,0.0359187571,-0.0163355870,0.0892348801
1520616236662878799,1.0796204259,-0.4930489362,1.3608517676,0.9950881974,0.0362613829,-0.0171774538,0.0904960037
1520616236671211799,1.0825928876,-0.4932870543,1.3623802829,0.9949383284,0.0354478436,-0.0177819695,0.0923307897
1520616236679544799,1.0854812811,-0.4934105254,1.3638774868,0.9948222197,0.0351186048,-0.0190849232,0.0934408931
1520616236687878799,1.0882137406,-0.4935128966,1.3652123988,0.9946771289,0.0353343699,-0.0204647183,0.0946048991
1520616236696211799,1.0908225688,-0.4935991545,1.3667456547,0.9945080131,0.0352381462,-0.0201662158,0.0964645464
1520616236704545799,1.0932834543,-0.4936759839,1.3681263245,0.9943611324,0.0356387205,-0.0215165593,0.0975338790
1520616236712878799,1.0959671842,-0.4941165695,1.3700627925,0.9942474058,0.0343775160,-0.0226124398,0.0988886248
1520616236721211799,1.0982067419,-0.4941720716,1.3715084154,0.9940712179,0.0342734203,-0.0226220631,0.1006776475
1520616236729545799,1.1005552270,-0.4943424769,1.3731850571,0.9939679311,0.0340145085,-0.0244603805,0.1013531201
1520616236737878799,1.1026755681,-0.4945622738,1.3748449776,0.9937827416,0.0338482502,-0.0241856261,0.1032725229
1520616236746211799,1.1050102472,-0.4951311428,1.3768451313,0.9937745390,0.0344640138,-0.0263328012,0.1026205678
1520616236754544799,1.1069295794,-0.4951107320,1.3784684717,0.9935043828,0.0327334214,-0.0263817330,0.1057429370
1520616236762878799,1.1087384390,-0.4952944095,1.3800961352,0.9933490651,0.0331954451,-0.0267514168,0.1069582116
1520616236771211799,1.1106014066,-0.4955711048,1.3820652290,0.9932696092,0.0318278109,-0.0279393390,0.1078047647
1520616236779545799,1.1124058975,-0.4959083461,1.3839349541,0.9930995054,0.0315041133,-0.0285610162,0.1092937858
1520616236787878799,1.1139862899,-0.4961946724,1.3857779427,0.9930228851,0.0309725711,-0.0295103274,0.1098880799
1520616236796211799,1.1155555147,-0.4965737420,1.3876915543,0.9928555998,0.0305302769,-0.0298298675,0.1114263847
1520616236804544799,1.1169334435,-0.4969065112,1.3896084789,0.9927648094,0.0302987321,-0.0304158224,0.1121378521
1520616236812878799,1.1182714207,-0.4972929891,1.3915784938,0.9927398829,0.0299516397,-0.0314376152,0.1121699628
1520616236821211799,1.1195438658,-0.4976408788,1.3934739358,0.9925713105,0.0293547026,-0.0315342083,0.1137808803
1520616236829545799,1.1207039479,-0.4979432947,1.3953775654,0.9925568962,0.0293654319,-0.0330035897,0.1134867493
1520616236837878799,1.1217579975,-0.4986820326,1.3974986620,0.9924814753,0.0285417602,-0.0330845924,0.1143297815
1520616236846211799,1.1225732114,-0.4987821570,1.3993605613,0.9923255491,0.0284461599,-0.0327522780,0.1157933892
1520616236854545799,1.1235681531,-0.4994503729,1.4015440214,0.9923336256,0.0279857447,-0.0348822487,0.1152128569
1520616236862878799,1.1243948200,-0.4995493120,1.4033357720,0.9922122128,0.0291574421,-0.0360551692,0.1156061985
1520616236871211799,1.1249954363,-0.5003942874,1.4057515818,0.9921899504,0.0270370760,-0.0361622109,0.1162772260
1520616236879544799,1.1256233643,-0.5006914324,1.4078425081,0.9920578663,0.0264434243,-0.0367965139,0.1173369157
1520616236887878799,1.1260953978,-0.5014900080,1.4100693650,0.9920557518,0.0260918116,-0.0376461915,0.1171638465
1520616236896211799,1.1265194959,-0.5017838524,1.4121142017,0.9919145948,0.0255855046,-0.0376267176,0.1184696109
1520616236904545799,1.1267918435,-0.5026572867,1.4144037353,0.9919618676,0.0248641583,-0.0391214287,0.1177409898
1520616236912878799,1.1269953164,-0.5031358022,1.4166319720,0.9919145502,0.0239865672,-0.0396968859,0.1181284343
1520616236921211799,1.1271987261,-0.5038556848,1.4189059517,0.9918794309,0.0233500615,-0.0408295849,0.1181647758
1520616236929544799,1.1273093487,-0.5048948588,1.4212770631,0.9920289940,0.0226568836,-0.0428688172,0.1163073735
1520616236937878799,1.1270289679,-0.5052118679,1.4233270981,0.9917913976,0.0215321018,-0.0423139482,0.1187254062
1520616236946211799,1.1269959425,-0.5061581265,1.4257039846,0.9917982439,0.0207728598,-0.0439892234,0.1181934001
1520616236954545799,1.1265696429,-0.5067209132,1.4278589173,0.9917217038,0.0200198786,-0.0443914443,0.1188135779
1520616236962878799,1.1263512926,-0.5077853566,1.4303139691,0.9918649327,0.0194253237,-0.0468115225,0.1167702594
1520616236971211799,1.1256631928,-0.5084396330,1.4323855553,0.9917816471,0.0193053102,-0.0468165063,0.1174933368
1520616236979545799,1.1251029335,-0.5093460375,1.4346892229,0.9918050189,0.0185536701,-0.0481163377,0.1168904781
1520616236987878799,1.1243135242,-0.5101254085,1.4369462047,0.9917423557,0.0171157839,-0.0489653215,0.1172883078
1520616236996211799,1.1235112442,-0.5110648240,1.4392104921,0.9918140798,0.0170667749,-0.0503463748,0.1160982295
1520616237004544799,1.1222874901,-0.5118531107,1.4412650493,0.9916874782,0.0157415568,-0.0499408116,0.1175332477
1520616237012878799,1.1214209534,-0.5129320691,1.4437073047,0.9917325141,0.0143154161,-0.0521007368,0.1163924503
1520616237021211799,1.1202430131,-0.5138289328,1.4459228839,0.9917586971,0.0136603469,-0.0532991167,0.1157034388
1520616237029545799,1.1187974349,-0.5145977126,1.4479648411,0.9917641610,0.0135487763,-0.0535380992,0.1155592989
1520616237037878799,1.1173814584,-0.5154723412,1.4500958699,0.9917533724,0.0129132793,-0.0547213528,0.1151697402
1520616237046211799,1.1158937801,-0.5163879002,1.4522513126,0.9917421128,0.0123440524,-0.0556839874,0.1148673133
1520616237054544799,1.1144254730,-0.5174037406,1.4545003819,0.9917594436,0.0106551156,-0.0574467441,0.1140155519
1520616237062878799,1.1126809115,-0.5182916655,1.4565615297,0.9917636386,0.0101823356,-0.0586166791,0.1134252621
1520616237071211799,1.1109707420,-0.5190661615,1.4583129479,0.9917810047,0.0111846023,-0.0606118720,0.1121228989
1520616237079545799,1.1091412624,-0.5200568060,1.4603155567,0.9919511808,0.0122042888,-0.0628919137,0.1092177523
1520616237087878799,1.1070475962,-0.5208633434,1.4622442009,0.9919306604,0.0117335138,-0.0642031853,0.1086914924
1520616237096211799,1.1046934654,-0.5215715157,1.4641404830,0.9917093076,0.0091621367,-0.0642856694,0.1108875884
1520616237104545799,1.1022767063,-0.5223365749,1.4657937189,0.9917610923,0.0095059765,-0.0650024032,0.1099739047
1520616237112878799,1.1001309190,-0.5234444828,1.4677504257,0.9919587903,0.0103517717,-0.0679196998,0.1062897625
1520616237121211799,1.0973281365,-0.5240475390,1.4692723826,0.9918327529,0.0090081813,-0.0672853546,0.1079783498
1520616237129544799,1.0948898414,-0.5249544706,1.4710941991,0.9918819547,0.0089807591,-0.0699942919,0.1057843700
1520616237137878799,1.0919092245,-0.5256436325,1.4724414199,0.9918569097,0.0084496544,-0.0696398289,0.1062956639
1520616237146211799,1.0893048238,-0.5265471735,1.4741313015,0.9919105373,0.0085465318,-0.0723998174,0.1039168378
1520616237154545799,1.0860519673,-0.5271223637,1.4753201981,0.9918711457,0.0077770095,-0.0720199367,0.1046148995
1520616237162878799,1.0832389050,-0.5279882210,1.4768496865,0.9919164099,0.0081085635,-0.0746850090,0.1022655190
1520616237171211799,1.0799137511,-0.5286088399,1.4780690066,0.9917946805,0.0065236076,-0.0748227759,0.1034519523
1520616237179544799,1.0760988567,-0.5289975285,1.4786278991,0.9919994647,0.0089883156,-0.0751577754,0.1010325744
1520616237187878799,1.0730890613,-0.5298312323,1.4800911058,0.9918514267,0.0068988502,-0.0760674963,0.1019651369
1520616237196211799,1.0694057532,-0.5303550116,1.4809648478,0.9918437961,0.0065545381,-0.0783754959,0.1003005675
1520616237204545799,1.0663056384,-0.5313037327,1.4821560669,0.9919318670,0.0076006246,-0.0796451856,0.0983363933
1520616237212878799,1.0622437498,-0.5316582405,1.4826663757,0.9918442361,0.0072154639,-0.0785505334,0.1001137456
1520616237221211799,1.0587643277,-0.5324236364,1.4835201423,0.9919249076,0.0084054611,-0.0811821762,0.0970761570
1520616237229545799,1.0548912928,-0.5329684622,1.4840815784,0.9919478111,0.0091064481,-0.0821480794,0.0959599171
1520616237237878799,1.0505521580,-0.5332120953,1.4843294225,0.9918163379,0.0084086375,-0.0812570060,0.0981169997
1520616237246211799,1.0460605263,-0.5334450853,1.4843726270,0.9919133929,0.0099873146,-0.0816674881,0.0966358939
1520616237254544799,1.0421541994,-0.5340793139,1.4848557780,0.9918438965,0.0101287246,-0.0825506644,0.0965840650
1520616237262878799,1.0381165617,-0.5346556868,1.4852396239,0.9919219094,0.0116528166,-0.0846425640,0.0937591272
1520616237271211799,1.0336152165,-0.5347804762,1.4853253093,0.9917744542,0.0105823159,-0.0836234908,0.0963252737
1520616237279545799,1.0293582869,-0.5355808204,1.4857825695,0.9917092172,0.0088101185,-0.0850697000,0.0959080627
1520616237287878799,1.0249871346,-0.5358364818,1.4856842044,0.9918117944,0.0121741624,-0.0863270282,0.0933209429
1520616237296211799,1.0198535826,-0.5358733962,1.4851551249,0.9918379434,0.0136131686,-0.0874244650,0.0918103406
1520616237304544799,1.0151341282,-0.5362375009,1.4850386608,0.9917005102,0.0117340486,-0.0869418113,0.0939868689
1520616237312878799,1.0108240917,-0.5366399658,1.4850623461,0.9918189768,0.0145956690,-0.0871589245,0.0921162610
1520616237321211799,1.0054618495,-0.5365996958,1.4842407494,0.9918017974,0.0156190148,-0.0859792407,0.0932352466
1520616237329545799,1.0004333677,-0.5367836474,1.4837615716,0.9918052258,0.0164341019,-0.0867673756,0.0923240858
1520616237337878799,0.9952467102,-0.5368596448,1.4832484780,0.9917668831,0.0171458038,-0.0881063772,0.0913331119
1520616237346211799,0.9901533838,-0.5371112991,1.4828968991,0.9917921324,0.0166672142,-0.0874555819,0.0917719527
1520616237354545799,0.9852525530,-0.5375723003,1.4824762663,0.9919072002,0.0194842648,-0.0896734364,0.0877447686
1520616237362878799,0.9799193865,-0.5376199711,1.4818684402,0.9918616543,0.0194415456,-0.0899911765,0.0879435801
1520616237371211799,0.9740779884,-0.5374344681,1.4807814880,0.9918145301,0.0192812607,-0.0892550573,0.0892508012
1520616237379544799,0.9686005915,-0.5373194230,1.4799821857,0.9919699608,0.0230029204,-0.0904438974,0.0853602007
1520616237387878799,0.9631581764,-0.5372245759,1.4794174180,0.9918480397,0.0216421151,-0.0899051178,0.0876707182
1520616237396211799,0.9574029919,-0.5371314979,1.4783835551,0.9919507538,0.0249277520,-0.0919046846,0.0834615975
1520616237404545799,0.9518278547,-0.5374993374,1.4780752250,0.9920150890,0.0241200799,-0.0910066568,0.0839170622
1520616237412878799,0.9459086556,-0.5368743087,1.4769044877,0.9920222979,0.0262246180,-0.0922427187,0.0818248781
1520616237421211799,0.9397914762,-0.5366386147,1.4760835455,0.9919457006,0.0243871197,-0.0917647932,0.0838344688
1520616237429544799,0.9336407149,-0.5363782873,1.4751620954,0.9920178614,0.0254192354,-0.0921877125,0.0821939832
1520616237437878799,0.9274169065,-0.5360898253,1.4743149372,0.9920833024,0.0245999468,-0.0915405882,0.0823764796
1520616237446211799,0.9213626235,-0.5358695819,1.4735557023,0.9920649234,0.0252212978,-0.0934060694,0.0802893526
1520616237454545799,0.9150718575,-0.5355068381,1.4728080394,0.9921689443,0.0239162549,-0.0932835138,0.0795423460
1520616237462878799,0.9085580030,-0.5349729350,1.4716445887,0.9922225760,0.0256705475,-0.0941812263,0.0772352211
1520616237471211799,0.9020995849,-0.5342962294,1.4708049949,0.9923355028,0.0245693579,-0.0938636771,0.0765258561
1520616237479545799,0.8955828194,-0.5338402479,1.4699818116,0.9923904699,0.0236779201,-0.0942685894,0.0755906373
1520616237487878799,0.8888097065,-0.5330451979,1.4688791365,0.9924841502,0.0235720298,-0.0949243231,0.0735455222
1520616237496211799,0.8824508636,-0.5327974564,1.4681231373,0.9926242000,0.0239600082,-0.0959716273,0.0700896740
1520616237504544799,0.8752992232,-0.5318068954,1.4670266110,0.9927210473,0.0224072110,-0.0961391100,0.0689935555
1520616237512878799,0.8686244855,-0.5312580399,1.4662459203,0.9928445992,0.0208123872,-0.0961063330,0.0677496798
1520616237521211799,0.8613435268,-0.5302217459,1.4650316012,0.9929535485,0.0201912667,-0.0958042693,0.0667615552
1520616237529545799,0.8545523961,-0.5295057496,1.4641768127,0.9931043040,0.0193462859,-0.0960375523,0.0643921669
1520616237537878799,0.8475620700,-0.5287764578,1.4632540480,0.9932079228,0.0174523951,-0.0956016518,0.0639824984
1520616237546211799,0.8405843314,-0.5279228491,1.4623313930,0.9933517381,0.0166235161,-0.0960227978,0.0612829938
